Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
51003.0,848.823,346.106,187.6288,1.8446,0.840305,51926.0,254.8323,0.751341,0.982231,0.889558,0.736284,0.0067859,0.0036788,0.542114,0.723201,SIRA
36145.0,691.841,268.0544,171.6868,1.5613,0.767965,36595.0,214.526,0.70004,0.987714,0.948958,0.800308,0.0074161,0.0047499,0.640492,0.790475,DERMASON
49069.0,871.791,369.0488,169.2924,2.1799,0.888578,49525.0,249.9544,0.742621,0.990793,0.811328,0.677293,0.0075209,0.0034501,0.458726,0.671058,HOROZ
45875.0,796.196,321.3713,181.7519,1.7682,0.824713,46732.0,241.6813,0.635057,0.981661,0.909382,0.752031,0.0070054,0.0039619,0.565551,0.73824,SIRA
53029.0,904.851,381.8285,176.8288,2.1593,0.886301,53767.0,259.8428,0.819525,0.986263,0.813892,0.680522,0.0072004,0.0033346,0.463111,0.671174,HOROZ
50836.0,878.934,367.8392,175.9624,2.0904,0.87816,51495.0,254.4128,0.761703,0.987189,0.826922,0.691641,0.0072359,0.0034614,0.478368,0.68278,HOROZ
46463.0,787.623,283.8846,208.3898,1.3623,0.679079,47215.0,243.2255,0.704803,0.984073,0.941199,0.856776,0.0061099,0.0044851,0.734065,0.843131,SEKER
45276.0,781.938,298.5747,193.0727,1.5464,0.762789,45946.0,240.0971,0.72321,0.985417,0.930527,0.804144,0.0065946,0.0042644,0.646648,0.792417,SIRA
28271.0,631.462,244.294,147.3476,1.6579,0.797622,28685.0,189.7265,0.788069,0.985578,0.890965,0.776632,0.0086411,0.0052119,0.603157,0.765432,DERMASON
42121.0,731.189,261.7649,204.881,1.2776,0.62241,42467.0,231.583,0.779586,0.991856,0.990042,0.884698,0.0062145,0.0048641,0.782691,0.877493,SEKER
73069.0,1009.307,413.8755,224.7894,1.8412,0.839647,73690.0,305.0161,0.766706,0.991579,0.90136,0.736975,0.0056641,0.0030764,0.543133,0.730769,CALI
42398.0,745.141,282.949,190.7879,1.4831,0.738472,42669.0,232.3429,0.690454,0.993654,0.95958,0.821148,0.0066736,0.0044999,0.674284,0.815937,DERMASON
40332.0,737.909,291.4656,176.1882,1.6543,0.796612,40931.0,226.6115,0.72714,0.985367,0.930803,0.77749,0.0072266,0.0043684,0.604491,0.766113,SIRA
45665.0,786.449,303.0535,191.8559,1.5796,0.77409,46032.0,241.1278,0.813936,0.992035,0.927798,0.795661,0.0066364,0.0042014,0.633076,0.789323,SIRA
54628.0,918.684,389.1192,178.7482,2.1769,0.888247,55400.0,263.7316,0.717355,0.986059,0.813376,0.677766,0.0071231,0.0032721,0.459366,0.668317,HOROZ
68832.0,972.224,386.0618,227.0108,1.7006,0.808849,69246.0,296.0409,0.768235,0.994034,0.915104,0.766822,0.0056087,0.003298,0.588017,0.762248,CALI
49470.0,892.723,375.8469,167.587,2.2427,0.895087,50376.0,250.9723,0.769099,0.98201,0.780042,0.667751,0.0075975,0.0033877,0.445892,0.655739,HOROZ
36493.0,690.988,253.5053,183.287,1.3831,0.690837,36782.0,215.5556,0.653315,0.992131,0.960456,0.8503,0.0069467,0.0050225,0.723011,0.84361,DERMASON
32181.0,686.391,261.4829,156.6995,1.6687,0.800545,32652.0,202.4209,0.801627,0.985569,0.858356,0.774127,0.0081254,0.0048693,0.599273,0.762955,DERMASON
36771.0,731.745,292.2659,160.1909,1.8245,0.836413,37250.0,216.3755,0.762399,0.987155,0.862972,0.740338,0.0079483,0.0043564,0.5481,0.730828,DERMASON
51712.0,877.439,374.7944,175.6743,2.1335,0.883346,52588.0,256.5964,0.777013,0.983342,0.844048,0.684632,0.0072477,0.0033972,0.468722,0.673228,HOROZ
65571.0,940.948,354.1068,235.7693,1.5019,0.746118,66090.0,288.9421,0.808553,0.99215,0.930658,0.815974,0.0054004,0.0035956,0.665814,0.809569,BARBUNYA
88999.0,1143.845,462.7372,244.8844,1.8896,0.848492,89832.0,336.6261,0.710384,0.990725,0.854793,0.727467,0.0051993,0.0027515,0.529208,0.72072,CALI
52890.0,883.353,372.7908,180.641,2.0637,0.874756,53446.0,259.502,0.804851,0.989584,0.851751,0.696106,0.0070485,0.0034154,0.484564,0.688855,HOROZ
35051.0,677.638,256.3361,174.0997,1.4724,0.733967,35233.0,211.2535,0.79019,0.994827,0.959207,0.824127,0.0073133,0.0049671,0.679185,0.819864,DERMASON
31481.0,665.603,235.9995,169.8423,1.3895,0.694314,31835.0,200.2066,0.782083,0.988874,0.892948,0.848335,0.0074966,0.0053951,0.719672,0.838897,DERMASON
49653.0,887.371,377.277,167.5692,2.2515,0.89595,50290.0,251.4359,0.725243,0.987326,0.7924,0.666449,0.0075983,0.0033748,0.444154,0.658002,HOROZ
46307.0,839.23,349.5823,168.6598,2.0727,0.875917,47016.0,242.8178,0.646464,0.98494,0.826226,0.694594,0.0075492,0.0036422,0.482461,0.684134,HOROZ
27451.0,602.118,242.1627,144.3322,1.6778,0.802975,27672.0,186.9542,0.789155,0.992003,0.951494,0.772019,0.0088216,0.0052578,0.596013,0.765845,DERMASON
62971.0,906.617,321.1253,249.6741,1.2862,0.628886,63641.0,283.1548,0.745624,0.989468,0.96272,0.881758,0.0050996,0.0039649,0.777497,0.872472,BARBUNYA
46241.0,780.463,305.8496,192.4976,1.5888,0.777092,46962.0,242.6424,0.780844,0.984628,0.953957,0.793339,0.0066143,0.004163,0.629386,0.781144,SIRA
82295.0,1050.318,407.1191,257.3721,1.5818,0.774822,83806.0,323.6991,0.752762,0.981963,0.937435,0.795097,0.0049471,0.0031274,0.632179,0.780756,BARBUNYA
73141.0,1035.264,426.928,218.1295,1.9572,0.859624,73757.0,305.1648,0.811263,0.991646,0.857563,0.714792,0.0058371,0.0029823,0.510928,0.708821,CALI
49002.0,811.885,312.8675,199.4187,1.5689,0.770541,49496.0,249.7832,0.738799,0.99002,0.934194,0.798367,0.0063848,0.0040696,0.63739,0.7904,SIRA
77628.0,995.044,382.9373,258.1092,1.4836,0.738709,78887.0,314.3877,0.7549,0.984042,0.98525,0.82099,0.0049329,0.0033249,0.674025,0.807889,CALI
28186.0,616.504,249.7495,143.6919,1.7381,0.817911,28374.0,189.4386,0.748436,0.993348,0.93189,0.758514,0.0088609,0.0050981,0.575344,0.753469,DERMASON
71407.0,975.718,369.7355,245.9012,1.5036,0.746778,72274.0,301.5268,0.706151,0.988006,0.942547,0.81552,0.0051778,0.0034436,0.665073,0.805739,BARBUNYA
154986.0,1470.56,552.248,357.3297,1.5455,0.762451,158478.0,444.2236,0.775228,0.977964,0.900611,0.804391,0.0035632,0.0023056,0.647046,0.786666,BOMBAY
35951.0,741.667,296.4783,154.3934,1.9203,0.853704,36309.0,213.9493,0.825402,0.990148,0.821303,0.721636,0.0082467,0.0042945,0.520758,0.714526,DERMASON
38306.0,695.034,242.4861,201.1338,1.2056,0.558558,38616.0,220.8442,0.759636,0.991961,0.99646,0.91075,0.0063303,0.0052508,0.829465,0.903429,SEKER
58502.0,922.213,381.8996,195.0436,1.958,0.859747,59345.0,272.9232,0.77605,0.985791,0.864407,0.714646,0.006528,0.003334,0.510719,0.704492,HOROZ
180792.0,1497.617,538.508,427.4616,1.2598,0.608194,183401.0,479.7827,0.743059,0.985776,1.012949,0.890948,0.0029786,0.0023644,0.793789,0.878275,BOMBAY
72395.0,965.549,372.1755,247.6703,1.5027,0.746428,73151.0,303.6063,0.743478,0.989667,0.975826,0.815761,0.0051409,0.0034211,0.665467,0.807332,BARBUNYA
77930.0,1028.627,403.5234,245.8927,1.6411,0.792891,78930.0,314.9975,0.748734,0.987334,0.925546,0.780618,0.005178,0.0031553,0.609364,0.77073,CALI
48467.0,820.073,319.24,193.3038,1.6515,0.795836,48912.0,248.4156,0.82155,0.990905,0.905635,0.778147,0.0065867,0.0039883,0.605513,0.77107,SIRA
211156.0,1665.352,614.7218,437.3552,1.4055,0.702718,216018.0,518.5092,0.830878,0.977491,0.956754,0.843486,0.0029112,0.0020712,0.711469,0.8245,BOMBAY
59971.0,878.966,334.8312,228.049,1.4682,0.732203,60879.0,276.3294,0.756798,0.985095,0.975461,0.82528,0.0055832,0.0038026,0.681087,0.812979,SIRA
32004.0,647.021,241.2428,168.9113,1.4282,0.713975,32366.0,201.8629,0.664816,0.988825,0.960675,0.836762,0.0075379,0.0052778,0.700171,0.827411,DERMASON
73200.0,1028.354,405.2851,229.9659,1.7624,0.82343,73654.0,305.2896,0.80584,0.993844,0.869839,0.753271,0.0055366,0.0031416,0.567418,0.748634,CALI
62849.0,925.882,347.6921,230.1499,1.5107,0.74956,63168.0,282.8803,0.77662,0.994951,0.921285,0.813594,0.0055322,0.003662,0.661936,0.809487,BARBUNYA
76809.0,1024.753,412.7094,236.9605,1.7417,0.818744,77473.0,312.7232,0.775065,0.991424,0.919139,0.757732,0.0053732,0.0030851,0.574158,0.751234,CALI
40978.0,759.081,307.8721,169.4708,1.8167,0.834862,41507.0,228.4192,0.788175,0.987258,0.893694,0.741929,0.007513,0.0041356,0.550459,0.732475,SIRA
35717.0,703.193,258.6483,175.8235,1.4711,0.733418,36299.0,213.2521,0.77279,0.98396,0.907688,0.824487,0.0072416,0.0049227,0.679778,0.811262,SEKER
39863.0,720.523,262.7715,193.1517,1.3604,0.678007,40084.0,225.2882,0.629142,0.994483,0.964897,0.857354,0.0065919,0.0048454,0.735056,0.852624,SEKER
46110.0,797.529,300.1283,195.6114,1.5343,0.758426,46901.0,242.2984,0.817079,0.983128,0.910979,0.807316,0.006509,0.0042423,0.651759,0.793695,SIRA
43799.0,753.286,291.5809,191.2561,1.5246,0.754823,44367.0,236.1496,0.833424,0.987199,0.969961,0.809894,0.0066572,0.0043667,0.655928,0.799527,SIRA
51760.0,890.547,360.9928,182.5617,1.9774,0.862697,52357.0,256.7167,0.770422,0.988603,0.820151,0.711141,0.0069743,0.003527,0.505721,0.703035,HOROZ
88128.0,1092.551,414.885,270.455,1.534,0.758323,89141.0,334.9742,0.753859,0.988628,0.927768,0.807391,0.0047078,0.0030689,0.65188,0.798209,CALI
43104.0,780.813,316.5485,173.3768,1.8258,0.836668,43770.0,234.2694,0.667722,0.984783,0.888458,0.740074,0.0073438,0.0040223,0.54771,0.728813,SIRA
36043.0,686.594,262.5875,174.7649,1.5025,0.746354,36512.0,214.222,0.718199,0.987138,0.96079,0.815812,0.0072854,0.0048488,0.665549,0.805319,DERMASON
34804.0,665.146,230.8691,191.9436,1.2028,0.555681,35222.0,210.5086,0.784238,0.988123,0.988564,0.911809,0.0066334,0.005515,0.831396,0.900979,SEKER
51984.0,857.925,353.5381,187.2147,1.8884,0.848281,52565.0,257.2694,0.792535,0.988946,0.887519,0.727699,0.006801,0.0036014,0.529546,0.719655,SIRA
29688.0,617.866,238.3331,158.6037,1.5027,0.746424,30299.0,194.4235,0.72601,0.97984,0.977256,0.815764,0.0080278,0.0053423,0.665471,0.799318,DERMASON
83174.0,1046.014,364.6336,290.4285,1.2555,0.604646,84307.0,325.4228,0.833879,0.986551,0.955257,0.892465,0.004384,0.0034918,0.796494,0.880462,BARBUNYA
33961.0,684.893,256.0955,168.844,1.5168,0.751879,34363.0,207.9427,0.818523,0.988292,0.909791,0.811973,0.0075409,0.0049717,0.659301,0.802467,DERMASON
66577.0,961.816,364.5976,232.4989,1.5682,0.770296,67108.0,291.1503,0.707865,0.992095,0.904378,0.798553,0.0054763,0.0034922,0.637686,0.79224,CALI
158128.0,1466.327,569.6126,353.4598,1.6115,0.784185,160374.0,448.7039,0.790299,0.985997,0.924182,0.787735,0.0036022,0.0022353,0.620527,0.776704,BOMBAY
39611.0,724.998,249.0581,202.5024,1.2299,0.582162,40183.0,224.5771,0.787852,0.985771,0.947015,0.901706,0.0062875,0.0051122,0.813073,0.888875,SEKER
53028.0,934.809,392.0158,172.2299,2.2761,0.898319,53655.0,259.84,0.83614,0.988301,0.762546,0.662831,0.0073927,0.0032479,0.439344,0.655076,HOROZ
77423.0,1043.744,402.603,244.8513,1.6443,0.793806,78376.0,313.9711,0.773539,0.987839,0.893083,0.779853,0.0052001,0.0031625,0.60817,0.770369,BARBUNYA
55999.0,922.591,397.1984,179.5092,2.2127,0.892049,56637.0,267.022,0.729835,0.988745,0.826753,0.672264,0.0070929,0.0032056,0.451938,0.664697,HOROZ
53674.0,931.932,386.6209,176.7605,2.1873,0.889367,54349.0,261.4179,0.698841,0.987575,0.776609,0.676161,0.0072032,0.0032933,0.457193,0.66776,HOROZ
30277.0,608.108,215.8196,178.6206,1.2083,0.561261,30828.0,196.3411,0.730461,0.982126,1.02887,0.909747,0.0071282,0.0058996,0.827639,0.893486,SEKER
34177.0,683.874,249.5189,174.3993,1.4307,0.715178,34558.0,208.6047,0.75403,0.988989,0.918324,0.836028,0.0073007,0.0051028,0.698942,0.826822,SIRA
61902.0,901.471,334.175,235.8534,1.4169,0.708433,62465.0,280.7424,0.743213,0.990997,0.957222,0.840106,0.0053984,0.0038101,0.705778,0.832542,BARBUNYA
28125.0,618.081,233.8866,153.1099,1.5276,0.755947,28569.0,189.2363,0.779078,0.984464,0.925163,0.809094,0.0083159,0.0054438,0.654633,0.796524,DERMASON
40837.0,735.654,276.1797,188.2648,1.467,0.731655,41118.0,228.0239,0.73461,0.993156,0.94823,0.825636,0.006763,0.0046102,0.681675,0.819985,SEKER
80952.0,1019.17,384.3836,268.1468,1.4335,0.716485,81788.0,321.0471,0.787222,0.98978,0.979363,0.835226,0.0047483,0.0033124,0.697602,0.82669,BARBUNYA
35947.0,699.289,264.713,172.8986,1.531,0.757224,36471.0,213.9358,0.707801,0.98561,0.923746,0.80818,0.0073641,0.0048099,0.653155,0.79655,DERMASON
52422.0,904.002,379.7835,175.7471,2.161,0.886486,52903.0,258.3522,0.796711,0.99091,0.806094,0.680262,0.0072447,0.0033525,0.462756,0.674078,HOROZ
41562.0,757.357,295.9633,178.799,1.6553,0.796889,42292.0,230.039,0.790871,0.982731,0.910545,0.777255,0.0071211,0.004302,0.604126,0.763833,SIRA
48315.0,848.339,355.7675,172.9121,2.0575,0.873945,48813.0,248.0252,0.683006,0.989797,0.84363,0.697155,0.0073635,0.0035789,0.486026,0.690042,HOROZ
40340.0,713.716,232.2301,221.1716,1.05,0.304911,40830.0,226.6334,0.711118,0.988009,0.995169,0.9759,0.0057568,0.0054827,0.952381,0.964198,SEKER
34001.0,673.648,239.098,181.0599,1.3205,0.653111,34099.0,208.065,0.781901,0.997116,0.941525,0.870208,0.0070321,0.0053252,0.757263,0.867698,DERMASON
43671.0,755.508,258.0805,215.4501,1.1979,0.550527,44044.0,235.8038,0.745558,0.991527,0.961443,0.913683,0.0059097,0.0049335,0.834817,0.905941,SEKER
52929.0,907.352,382.3904,176.2363,2.1698,0.887462,53470.0,259.5979,0.760543,0.989882,0.807887,0.678882,0.0072246,0.0033297,0.460881,0.672013,HOROZ
34488.0,691.395,274.2357,160.1232,1.7127,0.811834,34956.0,209.5507,0.64441,0.986621,0.90662,0.764126,0.0079516,0.0046429,0.583889,0.753903,DERMASON
35542.0,701.679,270.8842,167.0579,1.6215,0.787188,35857.0,212.7283,0.756489,0.99121,0.907139,0.785311,0.0076215,0.0047003,0.616714,0.778408,DERMASON
32966.0,675.253,260.0267,161.4211,1.6109,0.783979,33761.0,204.8751,0.80888,0.976448,0.908542,0.7879,0.0078877,0.0048966,0.620787,0.769344,DERMASON
73910.0,979.827,356.7279,263.8013,1.3523,0.673154,74844.0,306.7658,0.826025,0.987522,0.96742,0.859943,0.0048265,0.0035692,0.739503,0.849213,BARBUNYA
51216.0,893.576,372.8899,174.8783,2.1323,0.883208,51781.0,255.3631,0.758708,0.989089,0.806034,0.684822,0.0072807,0.0034145,0.468981,0.67735,HOROZ
45265.0,840.162,364.311,158.1985,2.3029,0.900797,45680.0,240.0697,0.660017,0.990918,0.805839,0.658969,0.0080484,0.0034949,0.43424,0.652984,HOROZ
29936.0,613.354,226.4123,168.3461,1.3449,0.668694,30413.0,195.2323,0.778454,0.984329,0.999956,0.862286,0.0075632,0.0056235,0.743538,0.848774,DERMASON
29095.0,625.514,250.5362,147.8632,1.6944,0.807267,29486.0,192.471,0.727446,0.986734,0.934452,0.768236,0.0086109,0.0050821,0.590187,0.758045,DERMASON
61109.0,901.635,340.4902,228.5144,1.49,0.741336,62224.0,278.9389,0.784136,0.982084,0.944619,0.819227,0.0055718,0.0037394,0.671134,0.80455,BARBUNYA
37960.0,713.015,243.2847,198.666,1.2246,0.577206,38182.0,219.8463,0.821321,0.994194,0.938297,0.903658,0.0064089,0.0052335,0.816599,0.898412,SEKER
82877.0,1073.662,391.0632,269.8343,1.4493,0.723808,83473.0,324.8419,0.824926,0.992862,0.90346,0.830663,0.0047186,0.0032558,0.690002,0.824734,BARBUNYA
70081.0,964.736,373.8591,238.6722,1.5664,0.769704,70924.0,298.7136,0.783395,0.988114,0.946222,0.799,0.0053347,0.0034057,0.638401,0.789503,BARBUNYA
58968.0,889.782,334.1122,224.7166,1.4868,0.740026,59738.0,274.0083,0.706647,0.98712,0.935965,0.820109,0.005666,0.0038108,0.672578,0.809546,BARBUNYA
160581.0,1512.744,590.3429,346.3378,1.7045,0.809824,161963.0,452.1704,0.773009,0.99147,0.881805,0.765945,0.0036763,0.0021568,0.586672,0.759412,BOMBAY
38964.0,723.522,273.0315,181.7022,1.5026,0.746399,39236.0,222.734,0.683953,0.993076,0.935339,0.815781,0.0070073,0.0046633,0.665499,0.810133,SIRA
44558.0,776.661,315.8451,179.624,1.7584,0.822539,45033.0,238.1876,0.773296,0.989453,0.928271,0.754128,0.0070884,0.0040312,0.568709,0.746174,SIRA
35400.0,675.938,263.9329,170.7743,1.5455,0.762459,36002.0,212.3039,0.648981,0.983283,0.973648,0.804386,0.0074557,0.0048241,0.647037,0.790939,DERMASON
35080.0,676.773,252.0934,177.1773,1.4228,0.711364,35180.0,211.3415,0.72594,0.997152,0.962462,0.838346,0.0071862,0.0050507,0.702824,0.835958,DERMASON
154718.0,1430.412,550.2395,358.0143,1.5369,0.759376,155725.0,443.8396,0.799606,0.993538,0.950232,0.80663,0.0035564,0.002314,0.650652,0.801417,BOMBAY
49487.0,817.502,332.9025,189.2693,1.7589,0.822654,50594.0,251.0144,0.71303,0.97812,0.930507,0.754018,0.0067271,0.0038247,0.568543,0.73752,SIRA
76301.0,1033.265,383.5254,253.3072,1.5141,0.750852,77111.0,311.6885,0.715059,0.989494,0.898086,0.812693,0.0050265,0.0033198,0.66047,0.804155,CALI
46621.0,805.846,319.5032,185.7886,1.7197,0.813552,47527.0,243.6392,0.671957,0.980935,0.902174,0.762556,0.0068532,0.0039851,0.581492,0.748018,SIRA
34098.0,689.202,272.8784,159.0995,1.7151,0.812442,34474.0,208.3622,0.857474,0.989087,0.90208,0.763572,0.0080028,0.004666,0.583042,0.755239,DERMASON
45220.0,761.895,261.8777,219.8565,1.1911,0.5433,45610.0,239.949,0.784772,0.991452,0.97892,0.916264,0.0057912,0.004862,0.839539,0.908432,SEKER
44242.0,771.649,303.3202,185.7156,1.6333,0.790644,44903.0,237.3421,0.763423,0.985283,0.933706,0.782481,0.0068559,0.0041977,0.612276,0.770965,SIRA
42594.0,804.563,328.2467,165.2193,1.9867,0.864089,43003.0,232.8791,0.791535,0.9905,0.826876,0.709464,0.0077064,0.0038789,0.503339,0.702724,SIRA
64195.0,906.941,323.1982,252.8946,1.278,0.622682,65604.0,285.8935,0.829314,0.978521,0.980731,0.884576,0.0050347,0.0039395,0.782475,0.865576,BARBUNYA
60862.0,937.037,372.6622,207.9403,1.7922,0.82985,61778.0,278.3729,0.768462,0.985172,0.871044,0.746985,0.0061231,0.0034166,0.557986,0.735908,CALI
48121.0,870.874,361.9934,169.2566,2.1387,0.883957,48668.0,247.5273,0.740234,0.988767,0.797324,0.68379,0.0075225,0.0035173,0.467568,0.676109,HOROZ
42374.0,753.71,291.5988,185.0226,1.576,0.772914,42599.0,232.2765,0.737906,0.99473,0.937351,0.796562,0.0068815,0.0043664,0.634511,0.792364,SIRA
41450.0,705.94,250.1889,210.9431,1.186,0.537701,41991.0,229.7295,0.729604,0.987121,1.045197,0.918224,0.0060359,0.0050891,0.843135,0.906398,SEKER
42152.0,753.456,280.4943,191.3393,1.466,0.731212,42712.0,231.667,0.7802,0.986888,0.933066,0.825924,0.0066544,0.0045393,0.68215,0.815094,SEKER
40759.0,727.392,275.5018,188.3682,1.4626,0.729737,41354.0,227.8065,0.842481,0.985615,0.968044,0.826878,0.0067593,0.0046215,0.683728,0.814984,DERMASON
67136.0,948.807,360.4675,237.1371,1.5201,0.75314,68339.0,292.37,0.705335,0.982395,0.937151,0.811086,0.0053692,0.0035322,0.65786,0.796806,BARBUNYA
161828.0,1484.504,589.8758,349.3039,1.6887,0.805817,163879.0,453.9228,0.761668,0.987487,0.922786,0.769523,0.0036451,0.0021585,0.592165,0.759894,BOMBAY
33504.0,682.973,266.8541,159.8556,1.6693,0.800721,34068.0,206.5384,0.764286,0.983438,0.902598,0.773975,0.0079649,0.0047713,0.599037,0.761156,SIRA
38291.0,730.8,279.29,174.5637,1.5999,0.780603,38798.0,220.8029,0.688372,0.986937,0.900974,0.790586,0.0072938,0.0045588,0.625027,0.780259,SIRA
34839.0,677.46,247.8396,178.9807,1.3847,0.691722,35078.0,210.6146,0.762499,0.993199,0.953914,0.849802,0.0071138,0.0051374,0.722164,0.844023,DERMASON
60098.0,941.413,391.0497,195.6775,1.9984,0.8658,61071.0,276.6218,0.751186,0.984067,0.852142,0.707383,0.0065068,0.003256,0.50039,0.696112,HOROZ
29999.0,645.58,240.693,158.6907,1.5167,0.751873,30316.0,195.4373,0.800214,0.989523,0.904512,0.811978,0.0080234,0.0052899,0.659307,0.803471,DERMASON
59635.0,974.019,412.3929,184.1191,2.2398,0.894801,60297.0,275.5529,0.751015,0.989019,0.789905,0.668181,0.0069153,0.0030874,0.446465,0.660843,HOROZ
45894.0,783.437,297.5663,196.3719,1.5153,0.75133,46594.0,241.7305,0.85025,0.984973,0.939625,0.812359,0.0064838,0.0042788,0.659927,0.800151,SIRA
55708.0,903.27,368.8631,192.2929,1.9182,0.853366,56583.0,266.3264,0.754468,0.98453,0.858012,0.72202,0.0066214,0.0034518,0.521312,0.71085,HOROZ
41546.0,723.943,265.5711,199.1842,1.3333,0.661413,42084.0,229.9947,0.813343,0.987204,0.996155,0.866038,0.0063923,0.0047943,0.750022,0.854956,SEKER
50921.0,856.292,348.8955,185.8297,1.8775,0.846353,51380.0,254.6275,0.818418,0.991077,0.872703,0.72981,0.0068516,0.0036493,0.532623,0.723298,HOROZ
51226.0,872.51,351.3974,185.6118,1.8932,0.849114,51684.0,255.3889,0.731544,0.991144,0.845595,0.726781,0.0068597,0.0036234,0.52821,0.720344,HOROZ
70660.0,1027.443,428.277,210.068,2.0388,0.871444,71709.0,299.9454,0.715658,0.985376,0.841141,0.700354,0.0060611,0.0029729,0.490496,0.690112,CALI
59325.0,930.063,390.9626,193.2037,2.0236,0.869363,60487.0,274.8371,0.776179,0.980791,0.861838,0.702975,0.0065901,0.0032567,0.494174,0.689472,HOROZ
45434.0,802.122,302.5589,191.1984,1.5824,0.775019,45759.0,240.5177,0.718142,0.992905,0.887386,0.794945,0.0066593,0.0042082,0.631938,0.789305,SIRA
65066.0,932.355,342.4218,241.9356,1.4153,0.707671,65953.0,287.8264,0.821718,0.986551,0.940586,0.840561,0.0052627,0.0037183,0.706543,0.829256,BARBUNYA
37965.0,705.32,263.9673,183.1221,1.4415,0.720235,38445.0,219.8596,0.729398,0.987499,0.959,0.832905,0.006953,0.0048235,0.69373,0.822493,SEKER
26678.0,585.961,222.6819,152.5364,1.4599,0.728546,27261.0,184.3017,0.732134,0.978617,0.976385,0.827645,0.0083471,0.0057178,0.684997,0.809948,DERMASON
28327.0,606.524,220.4053,163.6377,1.3469,0.669912,28784.0,189.9121,0.714955,0.984109,0.967631,0.86165,0.0077808,0.0057768,0.74244,0.847957,DERMASON
38706.0,769.063,321.2851,153.3904,2.0946,0.878671,39023.0,221.9956,0.725346,0.991883,0.822364,0.690961,0.0083006,0.003963,0.477428,0.685353,HOROZ
38069.0,704.231,239.3641,202.4975,1.1821,0.533213,38849.0,220.1605,0.744942,0.979917,0.964603,0.919772,0.0062877,0.0053193,0.845981,0.901301,SEKER
46869.0,830.209,346.8725,172.0398,2.0162,0.868337,47289.0,244.2864,0.729019,0.991123,0.854522,0.704254,0.0074008,0.0036706,0.495974,0.698003,HOROZ
45996.0,833.956,331.1568,176.8474,1.8726,0.845466,46376.0,242.0004,0.737777,0.991812,0.831086,0.730773,0.0071997,0.0038448,0.534029,0.724789,SIRA
74231.0,1045.773,425.2551,222.2534,1.9134,0.852556,74583.0,307.4319,0.68395,0.995288,0.852948,0.722935,0.0057288,0.0029941,0.522635,0.719529,CALI
48796.0,864.872,359.417,172.8619,2.0792,0.876748,49121.0,249.2579,0.809432,0.993399,0.819773,0.693506,0.0073656,0.0035425,0.480951,0.688928,HOROZ
43605.0,747.0,283.8487,195.5959,1.4512,0.72468,44290.0,235.6261,0.821537,0.984535,0.981986,0.830112,0.0065095,0.0044856,0.689085,0.817274,SEKER
31599.0,662.052,254.8403,157.8765,1.6142,0.784988,31967.0,200.5824,0.837357,0.988502,0.905942,0.78709,0.0080648,0.0049962,0.619511,0.77804,DERMASON
